Date,Volume,Sentiment,y
2011-07-05,123000000,0,12569.870117
2011-07-06,132330000,1,12626.019531
2011-07-07,153740000,1,12719.490234
2011-07-08,131150000,0,12657.200195
2011-07-11,133250000,0,12505.759766
2011-07-12,162640000,0,12446.879883
2011-07-13,139970000,1,12491.610352
2011-07-14,140810000,0,12437.120117
2011-07-15,215420000,1,12479.730469
2011-07-18,148950000,0,12385.160156
2011-07-19,167550000,1,12587.419922
2011-07-20,140340000,0,12571.910156
2011-07-21,188410000,1,12724.410156
2011-07-22,136760000,0,12681.160156
2011-07-25,128760000,0,12592.799805
2011-07-26,145140000,0,12501.299805
2011-07-27,182770000,0,12302.549805
2011-07-28,148710000,0,12240.110352
2011-07-29,230910000,0,12143.240234
2011-08-01,182820000,0,12132.490234
2011-08-02,207060000,0,11866.620117
2011-08-03,198220000,1,11896.44043
2011-08-04,300760000,0,11383.679688
2011-08-05,406310000,1,11444.610352
2011-08-08,479980000,0,10809.849609
2011-08-09,431410000,1,11239.769531
2011-08-10,396300000,0,10719.94043
2011-08-11,393190000,1,11143.30957
2011-08-12,228030000,1,11269.019531
2011-08-15,188120000,1,11482.900391
2011-08-16,187800000,0,11405.929688
2011-08-17,171280000,1,11410.209961
2011-08-18,308520000,0,10990.580078
2011-08-19,336370000,0,10817.650391
2011-08-22,226720000,1,10854.650391
2011-08-23,244130000,1,11176.759766
2011-08-24,227380000,1,11320.709961
2011-08-25,255050000,0,11149.820312
2011-08-26,244410000,1,11284.540039
2011-08-29,177540000,1,11539.25
2011-08-30,182090000,1,11559.950195
2011-08-31,229740000,1,11613.530273
2011-09-01,178110000,0,11493.570312
2011-09-02,174660000,0,11240.259766
2011-09-06,217420000,0,11139.299805
2011-09-07,166320000,1,11414.860352
2011-09-08,173040000,0,11295.80957
2011-09-09,228170000,0,10992.129883
2011-09-12,197160000,1,11061.120117
2011-09-13,189980000,1,11105.849609
2011-09-14,192600000,1,11246.730469
2011-09-15,172080000,1,11433.179688
2011-09-16,425900000,1,11509.089844
2011-09-19,157580000,0,11401.009766
2011-09-20,157060000,1,11408.660156
2011-09-21,221860000,0,11124.839844
2011-09-22,306170000,0,10733.830078
2011-09-23,223140000,1,10771.480469
2011-09-26,225620000,1,11043.860352
2011-09-27,212700000,1,11190.69043
2011-09-28,172410000,0,11010.900391
2011-09-29,191340000,1,11153.980469
2011-09-30,213200000,0,10913.379883
2011-10-03,242870000,0,10655.299805
2011-10-04,267440000,1,10808.709961
2011-10-05,226440000,1,10939.950195
2011-10-06,190030000,1,11123.330078
2011-10-07,188080000,0,11103.120117
2011-10-10,144270000,1,11433.179688
2011-10-11,133360000,0,11416.299805
2011-10-12,188130000,1,11518.849609
2011-10-13,143990000,0,11478.129883
2011-10-14,133570000,1,11644.490234
2011-10-17,140360000,0,11397.0
2011-10-18,201410000,1,11577.049805
2011-10-19,169580000,0,11504.620117
2011-10-20,166100000,1,11541.780273
2011-10-21,264000000,1,11808.790039
2011-10-24,161870000,1,11913.620117
2011-10-25,161450000,0,11706.620117
2011-10-26,183730000,1,11869.040039
2011-10-27,251640000,1,12208.549805
2011-10-28,163620000,1,12231.110352
2011-10-31,185790000,0,11955.009766
2011-11-01,218290000,0,11657.959961
2011-11-02,154140000,1,11836.040039
2011-11-03,158170000,1,12044.469727
2011-11-04,126150000,0,11983.240234
2011-11-07,122110000,1,12068.389648
2011-11-08,144950000,1,12170.179688
2011-11-09,180200000,0,11780.94043
2011-11-10,165250000,1,11893.860352
2011-11-11,134520000,1,12153.679688
2011-11-14,119610000,0,12078.980469
2011-11-15,14510000,1,12096.160156
2011-11-16,166220000,0,11905.589844
2011-11-17,169830000,0,11770.730469
2011-11-18,181240000,1,11796.160156
2011-11-21,170960000,0,11547.30957
2011-11-22,148570000,0,11493.719727
2011-11-23,152220000,0,11257.549805
2011-11-25,87480000,0,11231.650391
2011-11-28,204950000,1,11523.009766
2011-11-29,156950000,1,11555.629883
2011-11-30,286790000,1,12045.679688
2011-12-01,143700000,0,12020.030273
2011-12-02,150110000,0,12019.419922
2011-12-05,153830000,1,12097.830078
2011-12-06,145920000,1,12150.129883
2011-12-07,168440000,1,12196.370117
2011-12-08,165880000,0,11997.700195
2011-12-09,154250000,1,12184.259766
2011-12-12,149050000,0,12021.389648
2011-12-13,171910000,0,11954.94043
2011-12-14,161240000,0,11823.480469
2011-12-15,136930000,1,11868.80957
2011-12-16,389520000,0,11866.389648
2011-12-19,135170000,0,11766.259766
2011-12-20,165180000,1,12103.580078
2011-12-21,163250000,1,12107.740234
2011-12-22,151610000,1,12169.650391
2011-12-23,80420000,1,12294.0
2011-12-27,95980000,0,12291.349609
2011-12-28,84010000,0,12151.410156
2011-12-29,8410000,1,12287.040039
2011-12-30,96670000,0,12217.55957
2012-01-03,152560000,1,12397.379883
2012-01-04,145130000,1,12418.419922
2012-01-05,158440000,0,12415.700195
2012-01-06,131120000,0,12359.919922
2012-01-09,122200000,1,12392.69043
2012-01-10,141230000,1,12462.469727
2012-01-11,130260000,0,12449.450195
2012-01-12,128230000,1,12471.019531
2012-01-13,161470000,0,12422.05957
2012-01-17,148670000,1,12482.070312
2012-01-18,154170000,1,12578.950195
2012-01-19,148030000,1,12623.980469
2012-01-20,255110000,1,12720.480469
2012-01-23,149860000,0,12708.820312
2012-01-24,125420000,0,12675.75
2012-01-25,135430000,1,12758.849609
2012-01-26,130840000,0,12734.629883
2012-01-27,164410000,0,12660.459961
2012-01-30,130430000,0,12653.719727
2012-01-31,168070000,0,12632.910156
2012-02-01,143500000,1,12716.459961
2012-02-02,114360000,0,12705.410156
2012-02-03,142840000,1,12862.230469
2012-02-06,108040000,0,12845.129883
2012-02-07,116150000,1,12878.200195
2012-02-08,138250000,1,12883.950195
2012-02-09,157080000,1,12890.459961
2012-02-10,123620000,0,12801.230469
2012-02-13,112240000,1,12874.040039
2012-02-14,120050000,1,12878.280273
2012-02-15,127560000,0,12780.950195
2012-02-16,134450000,1,12904.080078
2012-02-17,234650000,1,12949.870117
2012-02-21,164780000,1,12965.69043
2012-02-22,124200000,0,12938.669922
2012-02-23,120480000,1,12984.69043
2012-02-24,89440000,0,12982.950195
2012-02-27,143530000,0,12981.509766
2012-02-28,114490000,1,13005.120117
2012-02-29,182460000,0,12952.070312
2012-03-01,139670000,1,12980.299805
2012-03-02,93900000,0,12977.570312
2012-03-05,108630000,0,12962.80957
2012-03-06,142330000,0,12759.150391
2012-03-07,175110000,1,12837.330078
2012-03-08,103530000,1,12907.94043
2012-03-09,103240000,1,12922.019531
2012-03-12,100000000,1,12959.709961
2012-03-13,163130000,1,13177.679688
2012-03-14,163610000,1,13194.099609
2012-03-15,161650000,1,13252.759766
2012-03-16,392620000,0,13232.620117
2012-03-19,147120000,1,13239.129883
2012-03-20,131660000,0,13170.19043
2012-03-21,124860000,0,13124.620117
2012-03-22,122060000,0,13046.139648
2012-03-23,129930000,1,13080.730469
2012-03-26,122080000,1,13241.629883
2012-03-27,129280000,0,13197.730469
2012-03-28,141540000,0,13126.209961
2012-03-29,136250000,1,13145.820312
2012-03-30,171190000,1,13212.040039
2012-04-02,108790000,1,13264.490234
2012-04-03,123980000,0,13199.549805
2012-04-04,125000000,0,13074.75
2012-04-05,109530000,0,13060.139648
2012-04-09,105580000,0,12929.589844
2012-04-10,159290000,0,12715.929688
2012-04-11,125210000,1,12805.389648
2012-04-12,119780000,1,12986.580078
2012-04-13,140990000,0,12849.589844
2012-04-16,120990000,1,12921.410156
2012-04-17,115320000,1,13115.540039
2012-04-18,113520000,0,13032.75
2012-04-19,139810000,0,12964.099609
2012-04-20,212080000,1,13029.259766
2012-04-23,139370000,0,12927.169922
2012-04-24,134110000,1,13001.55957
2012-04-25,135260000,1,13090.719727
2012-04-26,107570000,1,13204.620117
2012-04-27,110850000,1,13228.30957
2012-04-30,127870000,0,13213.629883
2012-05-01,123400000,1,13279.320312
2012-05-02,100770000,0,13268.570312
2012-05-03,102090000,0,13206.589844
2012-05-04,113790000,0,13038.269531
2012-05-07,110080000,0,13008.530273
2012-05-08,138620000,0,12932.089844
2012-05-09,147460000,0,12835.05957
2012-05-10,151650000,1,12855.040039
2012-05-11,148370000,0,12820.599609
2012-05-14,143190000,0,12695.349609
2012-05-15,156060000,0,12632.0
2012-05-16,143130000,0,12598.549805
2012-05-17,147430000,0,12442.490234
2012-05-18,240720000,0,12369.379883
2012-05-21,142110000,1,12504.480469
2012-05-22,133650000,0,12502.80957
2012-05-23,152190000,0,12496.150391
2012-05-24,126810000,1,12529.75
2012-05-25,93000000,0,12454.830078
2012-05-29,107510000,1,12580.69043
2012-05-30,122830000,0,12419.860352
2012-05-31,205140000,0,12393.450195
2012-06-01,162940000,0,12118.570312
2012-06-04,126440000,0,12101.459961
2012-06-05,108970000,1,12127.950195
2012-06-06,140110000,1,12414.790039
2012-06-07,131150000,1,12460.959961
2012-06-08,111810000,1,12554.200195
2012-06-11,121060000,0,12411.230469
2012-06-12,111360000,1,12573.799805
2012-06-13,125780000,0,12496.379883
2012-06-14,128640000,1,12651.910156
2012-06-15,284290000,1,12767.169922
2012-06-18,111280000,0,12741.820312
2012-06-19,125180000,1,12837.330078
2012-06-20,119110000,0,12824.389648
2012-06-21,146750000,0,12573.570312
2012-06-22,209990000,1,12640.780273
2012-06-25,134090000,0,12502.660156
2012-06-26,109270000,1,12534.669922
2012-06-27,97950000,1,12627.009766
2012-06-28,125870000,0,12602.259766
2012-06-29,191630000,1,12880.089844
2012-07-02,109640000,0,12871.389648
2012-07-03,63850000,1,12943.660156
2012-07-05,97800000,0,12896.669922
2012-07-06,96760000,0,12772.469727
2012-07-09,100150000,0,12736.290039
2012-07-10,114760000,0,12653.120117
2012-07-11,128420000,0,12604.530273
2012-07-12,142760000,0,12573.269531
2012-07-13,121080000,1,12777.089844
2012-07-16,93500000,0,12727.209961
2012-07-17,119620000,1,12805.540039
2012-07-18,130070000,1,12908.700195
2012-07-19,139480000,1,12943.360352
2012-07-20,210770000,0,12822.570312
2012-07-23,137760000,0,12721.459961
2012-07-24,131530000,0,12617.320312
2012-07-25,127320000,1,12676.049805
2012-07-26,133620000,1,12887.929688
2012-07-27,161510000,1,13075.660156
2012-07-30,91730000,0,13073.009766
2012-07-31,125980000,0,13008.679688
2012-08-01,132780000,0,12976.129883
2012-08-02,112770000,0,12878.879883
2012-08-03,112390000,1,13096.169922
2012-08-06,84270000,1,13117.509766
2012-08-07,95240000,1,13168.599609
2012-08-08,84910000,1,13175.639648
2012-08-09,84350000,0,13165.19043
2012-08-10,86640000,1,13207.950195
2012-08-13,67550000,0,13169.429688
2012-08-14,84430000,1,13172.139648
2012-08-15,77130000,0,13164.780273
2012-08-16,114580000,1,13250.110352
2012-08-17,138550000,1,13275.200195
2012-08-20,87590000,0,13271.639648
2012-08-21,117060000,0,13203.580078
2012-08-22,111220000,0,13172.759766
2012-08-23,108800000,0,13057.459961
2012-08-24,88030000,1,13157.969727
2012-08-27,96070000,0,13124.669922
2012-08-28,81630000,0,13102.990234
2012-08-29,91530000,1,13107.480469
2012-08-30,89980000,0,13000.709961
2012-08-31,119780000,1,13090.839844
2012-09-04,103920000,0,13035.94043
2012-09-05,92550000,1,13047.480469
2012-09-06,128650000,1,13292.0
2012-09-07,142210000,1,13306.639648
2012-09-10,123810000,0,13254.290039
2012-09-11,104920000,1,13323.360352
2012-09-12,111520000,1,13333.349609
2012-09-13,151770000,1,13539.860352000002
2012-09-14,185160000,1,13593.370116999999
2012-09-17,128020000,0,13553.099609
2012-09-18,120720000,1,13564.639647999998
2012-09-19,116210000,1,13577.959961000002
2012-09-20,117910000,1,13596.929688
2012-09-21,429610000,0,13579.469727000002
2012-09-24,120370000,0,13558.919922
2012-09-25,138630000,0,13457.549805
2012-09-26,124350000,0,13413.509766
2012-09-27,113990000,1,13485.969727000002
2012-09-28,146950000,0,13437.129883000001
2012-10-01,106120000,1,13515.110352000002
2012-10-02,90730000,0,13482.360352000002
2012-10-03,103890000,1,13494.610352000002
2012-10-04,106390000,1,13575.360352000002
2012-10-05,115500000,1,13610.150391
2012-10-08,71300000,0,13583.650391
2012-10-09,103630000,0,13473.530272999998
2012-10-10,101120000,0,13344.969727
2012-10-11,86630000,0,13326.389648
2012-10-12,113740000,1,13328.849609
2012-10-15,114880000,1,13424.230469
2012-10-16,113450000,1,13551.780272999998
2012-10-17,135570000,1,13557.0
2012-10-18,128410000,0,13548.94043
2012-10-19,239080000,0,13343.509766
2012-10-22,121880000,1,13345.889648
2012-10-23,122220000,0,13102.530273
2012-10-24,110670000,0,13077.339844
2012-10-25,114590000,1,13103.679688
2012-10-26,134640000,1,13107.209961
2012-10-31,138160000,0,13096.459961
2012-11-01,140510000,1,13232.620117
2012-11-02,137660000,0,13093.160156
2012-11-05,95350000,1,13112.44043
2012-11-06,105710000,1,13245.679688
2012-11-07,164250000,0,12932.730469
2012-11-08,138350000,0,12811.320312
2012-11-09,131670000,1,12815.389648
2012-11-12,62360000,0,12815.080078
2012-11-13,142200000,0,12756.179688
2012-11-14,162180000,0,12570.950195
2012-11-15,129150000,0,12542.379883
2012-11-16,197110000,1,12588.30957
2012-11-19,136910000,1,12795.959961
2012-11-20,134160000,0,12788.509766
2012-11-21,97300000,1,12836.889648
2012-11-23,61110000,1,13009.530273
2012-11-26,114360000,0,12967.370117
2012-11-27,117900000,0,12878.129883
2012-11-28,131000000,1,12985.110352
2012-11-29,113620000,1,13021.820312
2012-11-30,171070000,1,13025.580078
2012-12-03,112900000,0,12965.599609
2012-12-04,125290000,0,12951.780273
2012-12-05,161230000,1,13034.490234
2012-12-06,116850000,1,13074.040039
2012-12-07,124130000,1,13155.129883
2012-12-10,118530000,1,13169.879883
2012-12-11,124510000,1,13248.44043
2012-12-12,127510000,0,13245.450195
2012-12-13,101190000,0,13170.719727
2012-12-14,117620000,0,13135.009766
2012-12-17,142980000,1,13235.389648
2012-12-18,152920000,1,13350.959961
2012-12-19,149020000,0,13251.969727
2012-12-20,119800000,1,13311.719727
2012-12-21,413270000,0,13190.839844
2012-12-24,47710000,0,13138.929688
2012-12-26,79410000,0,13114.589844
2012-12-27,100160000,0,13096.30957
2012-12-28,85980000,0,12938.110352
2012-12-31,145740000,1,13104.139648
2013-01-02,161430000,1,13412.549805
2013-01-03,129630000,0,13391.360352
2013-01-04,107590000,1,13435.209961000002
2013-01-07,113120000,0,13384.290039
2013-01-08,129570000,0,13328.849609
2013-01-09,123070000,1,13390.509766
2013-01-10,133520000,1,13471.219727000002
2013-01-11,119200000,1,13488.429688
2013-01-14,118460000,1,13507.320312
2013-01-15,102280000,1,13534.889647999998
2013-01-16,118540000,0,13511.230469
2013-01-17,183900000,1,13596.019531
2013-01-18,260900000,1,13649.700195
2013-01-22,144300000,1,13712.209961000002
2013-01-23,104490000,1,13779.330078
2013-01-24,124780000,1,13825.330078
2013-01-25,130300000,1,13895.980469
2013-01-28,113570000,0,13881.929688
2013-01-29,108230000,1,13954.419922
2013-01-30,117200000,0,13910.419922
2013-01-31,142600000,0,13860.580078
2013-02-01,128420000,1,14009.790038999998
2013-02-04,130420000,0,13880.080078
2013-02-05,134390000,1,13979.299805
2013-02-06,127560000,1,13986.519531
2013-02-07,118530000,0,13944.049805
2013-02-08,99860000,1,13992.969727000002
2013-02-11,75090000,0,13971.240234
2013-02-12,117180000,1,14018.700195
2013-02-13,130520000,0,13982.910156
2013-02-14,114800000,0,13973.389647999998
2013-02-15,195670000,1,13981.759766
2013-02-19,136410000,1,14035.669922
2013-02-20,138540000,0,13927.540038999998
2013-02-21,131410000,0,13880.620116999999
2013-02-22,139850000,1,14000.570312
2013-02-25,152190000,0,13784.169922
2013-02-26,132580000,1,13900.129883000001
2013-02-27,107010000,1,14075.370116999999
2013-02-28,177150000,0,14054.490234
2013-03-01,125920000,1,14089.660156
2013-03-04,110810000,1,14127.820312
2013-03-05,112100000,1,14253.769531
2013-03-06,116510000,1,14296.240234
2013-03-07,117080000,1,14329.490234
2013-03-08,115630000,1,14397.070312
2013-03-11,94880000,1,14447.290038999998
2013-03-12,102100000,1,14450.05957
2013-03-13,83920000,1,14455.280272999998
2013-03-14,117390000,1,14539.139647999998
2013-03-15,407770000,0,14514.110352000002
2013-03-18,119640000,0,14452.05957
2013-03-19,122170000,1,14455.820312
2013-03-20,121240000,1,14511.730469
2013-03-21,110450000,0,14421.490234
2013-03-22,101450000,1,14512.030272999998
2013-03-25,124840000,0,14447.75
2013-03-26,96030000,1,14559.650391
2013-03-27,92680000,0,14526.160156
2013-03-28,153710000,1,14578.540038999998
2013-04-01,91400000,0,14572.849609
2013-04-02,98420000,1,14662.009766
2013-04-03,127140000,0,14550.349609
2013-04-04,104790000,1,14606.110352000002
2013-04-05,131250000,0,14565.25
2013-04-08,106680000,1,14613.480469
2013-04-09,128580000,1,14673.459961000002
2013-04-10,120520000,1,14802.240234
2013-04-11,144570000,1,14865.139647999998
2013-04-12,119570000,0,14865.05957
2013-04-15,161680000,0,14599.200195
2013-04-16,126320000,1,14756.780272999998
2013-04-17,168010000,0,14618.589844
2013-04-18,158050000,0,14537.139647999998
2013-04-19,207200000,1,14547.509766
2013-04-22,146890000,1,14567.169922
2013-04-23,137320000,1,14719.459961000002
2013-04-24,138020000,0,14676.299805
2013-04-25,129600000,1,14700.799805
2013-04-26,128910000,1,14712.549805
2013-04-29,97060000,1,14818.75
2013-04-30,148250000,1,14839.799805
2013-05-01,112620000,0,14700.950195
2013-05-02,91180000,1,14831.580078
2013-05-03,119890000,1,14973.959961000002
2013-05-06,116160000,0,14968.889647999998
2013-05-07,117230000,1,15056.200195
2013-05-08,113510000,1,15105.120116999999
2013-05-09,97810000,0,15082.620116999999
2013-05-10,98980000,1,15118.490234
2013-05-13,94280000,0,15091.679688
2013-05-14,124590000,1,15215.25
2013-05-15,124030000,1,15275.69043
2013-05-16,145090000,0,15233.219727000002
2013-05-17,175750000,1,15354.400391
2013-05-20,116420000,0,15335.280272999998
2013-05-21,122970000,1,15387.580078
2013-05-22,171850000,0,15307.169922
2013-05-23,148810000,0,15294.5
2013-05-24,105660000,1,15303.099609
2013-05-28,130680000,1,15409.389647999998
2013-05-29,114020000,0,15302.799805
2013-05-30,121150000,1,15324.530272999998
2013-05-31,208830000,0,15115.570312
2013-06-03,147980000,1,15254.030272999998
2013-06-04,134280000,0,15177.540038999998
2013-06-05,141400000,0,14960.589844
2013-06-06,140410000,1,15040.620116999999
2013-06-07,137380000,1,15248.120116999999
2013-06-10,94250000,0,15238.589844
2013-06-11,101610000,0,15122.019531
2013-06-12,105770000,0,14995.230469
2013-06-13,104490000,1,15176.080078
2013-06-14,107430000,0,15070.179688
2013-06-17,139250000,1,15179.849609
2013-06-18,99210000,1,15318.230469
2013-06-19,111380000,0,15112.19043
2013-06-20,172630000,0,14758.320312
2013-06-21,420080000,1,14799.400391
2013-06-24,158670000,0,14659.55957
2013-06-25,135940000,1,14760.30957
2013-06-26,133230000,1,14910.139647999998
2013-06-27,113650000,1,15024.490234
2013-06-28,230000000,0,14909.599609
2013-07-01,120570000,1,14974.959961000002
2013-07-02,116610000,0,14932.410156
2013-07-03,61000000,1,14988.370116999999
2013-07-05,94560000,1,15135.839844
2013-07-08,136820000,1,15224.69043
2013-07-09,109270000,1,15300.339844
2013-07-10,105050000,0,15291.660156
2013-07-11,124950000,1,15460.919922
2013-07-12,130140000,1,15464.299805
2013-07-15,99430000,1,15484.259766
2013-07-16,105970000,0,15451.849609
2013-07-17,126240000,1,15470.519531
2013-07-18,136270000,1,15548.540038999998
2013-07-19,229260000,0,15543.740234
2013-07-22,180920000,1,15545.549805
2013-07-23,98700000,1,15567.740234
2013-07-24,99320000,0,15542.240234
2013-07-25,103260000,1,15555.610352000002
2013-07-26,94880000,1,15558.830078
2013-07-29,87240000,0,15521.969727000002
2013-07-30,117550000,0,15520.589844
2013-07-31,145120000,0,15499.540038999998
2013-08-01,111040000,1,15628.019531
2013-08-02,104840000,1,15658.360352000002
2013-08-05,76850000,0,15612.129883000001
2013-08-06,87730000,0,15518.740234
2013-08-07,88430000,0,15470.669922
2013-08-08,90990000,1,15498.320312
2013-08-09,81180000,0,15425.509766
2013-08-12,78060000,0,15419.679688
2013-08-13,84790000,1,15451.009766
2013-08-14,91030000,0,15337.660156
2013-08-15,128340000,0,15112.19043
2013-08-16,151620000,0,15081.469727000002
2013-08-19,111660000,0,15010.740234
2013-08-20,102340000,0,15002.990234
2013-08-21,98340000,0,14897.549805
2013-08-22,153490000,1,14963.740234
2013-08-23,131860000,1,15010.509766
2013-08-26,102820000,0,14946.459961000002
2013-08-27,118610000,0,14776.129883000001
2013-08-28,104620000,1,14824.509766
2013-08-29,93170000,1,14840.950195
2013-08-30,135850000,0,14810.30957
2013-09-03,142530000,1,14833.959961000002
2013-09-04,122150000,1,14930.870116999999
2013-09-05,101010000,1,14937.480469
2013-09-06,108410000,0,14922.5
2013-09-09,90660000,1,15063.120116999999
2013-09-10,103200000,1,15191.05957
2013-09-11,102090000,1,15326.599609
2013-09-12,99760000,0,15300.639647999998
2013-09-13,90890000,1,15376.05957
2013-09-16,105740000,1,15494.780272999998
2013-09-17,104480000,1,15529.730469
2013-09-18,145410000,1,15676.94043
2013-09-19,116280000,0,15636.549805
2013-09-20,379650000,0,15451.089844
2013-09-23,94920000,0,15401.379883000001
2013-09-24,85430000,0,15334.589844
2013-09-25,81890000,0,15273.259766
2013-09-26,79050000,1,15328.299805
2013-09-27,95660000,0,15258.240234
2013-09-30,122330000,0,15129.669922
2013-10-01,82460000,1,15191.700195
2013-10-02,86090000,0,15133.139647999998
2013-10-03,91300000,0,14996.480469
2013-10-04,75100000,1,15072.580078
2013-10-07,79620000,0,14936.240234
2013-10-08,102690000,0,14776.530272999998
2013-10-09,103190000,1,14802.980469
2013-10-10,106540000,1,15126.070312
2013-10-11,85730000,1,15237.110352000002
2013-10-14,81420000,1,15301.259766
2013-10-15,91440000,0,15168.009766
2013-10-16,92850000,1,15373.830078
2013-10-17,108490000,0,15371.650391
2013-10-18,156660000,1,15399.650391
2013-10-21,93660000,0,15392.200195
2013-10-22,107030000,1,15467.660156
2013-10-23,90630000,0,15413.330078
2013-10-24,89240000,1,15509.209961000002
2013-10-25,109900000,1,15570.280272999998
2013-10-28,92760000,0,15568.929688
2013-10-29,86600000,1,15680.349609
2013-10-30,79170000,0,15618.759766
2013-10-31,114050000,0,15545.75
2013-11-01,101830000,1,15615.549805
2013-11-04,71200000,1,15639.120116999999
2013-11-05,91890000,0,15618.219727000002
2013-11-06,109200000,1,15746.879883000001
2013-11-07,103860000,0,15593.980469
2013-11-08,101200000,1,15761.780272999998
2013-11-11,58860000,1,15783.099609
2013-11-12,79260000,0,15750.669922
2013-11-13,92450000,1,15821.629883000001
2013-11-14,123860000,1,15876.219727000002
2013-11-15,126460000,1,15961.700195
2013-11-18,94860000,1,15976.019531
2013-11-19,84570000,0,15967.030272999998
2013-11-20,84350000,0,15900.820312
2013-11-21,79000000,1,16009.990234
2013-11-22,81000000,1,16064.769531
2013-11-25,94040000,1,16072.540038999998
2013-11-26,107450000,1,16072.799805
2013-11-27,65730000,1,16097.330078
2013-11-29,69190000,0,16086.410156
2013-12-02,92590000,0,16008.769531
2013-12-03,103910000,0,15914.620116999999
2013-12-04,111180000,0,15889.769531
2013-12-05,128080000,0,15821.509766
2013-12-06,98260000,1,16020.200195
2013-12-09,91810000,1,16025.530272999998
2013-12-10,79420000,0,15973.129883000001
2013-12-11,107170000,0,15843.530272999998
2013-12-12,105870000,0,15739.429688
2013-12-13,83180000,1,15755.360352000002
2013-12-16,101470000,1,15884.570312
2013-12-17,101490000,0,15875.259766
2013-12-18,129620000,1,16167.969727000002
2013-12-19,94980000,1,16179.080078
2013-12-20,285190000,1,16221.139647999998
2013-12-23,78930000,1,16294.610352000002
2013-12-24,33640000,1,16357.549805
2013-12-26,50160000,1,16479.880859
2013-12-27,47230000,0,16478.410156
2013-12-30,54220000,1,16504.289062
2013-12-31,78760000,1,16576.660156
2014-01-02,80960000,0,16441.349609
2014-01-03,72770000,1,16469.990234
2014-01-06,89380000,0,16425.099609
2014-01-07,81270000,1,16530.939453
2014-01-08,103260000,0,16462.740234
2014-01-09,83990000,0,16444.759766
2014-01-10,85190000,0,16437.050781
2014-01-13,111680000,0,16257.94043
2014-01-14,98610000,1,16373.860352000002
2014-01-15,101130000,1,16481.939453
2014-01-16,87370000,0,16417.009766
2014-01-17,184970000,1,16458.560547
2014-01-21,111570000,0,16414.439453
2014-01-22,87470000,0,16373.339844
2014-01-23,100540000,0,16197.349609
2014-01-24,141450000,0,15879.110352000002
2014-01-27,127540000,0,15837.879883000001
2014-01-28,89110000,1,15928.55957
2014-01-29,109590000,0,15738.790038999998
2014-01-30,92100000,1,15848.610352000002
2014-01-31,137090000,0,15698.849609
2014-02-03,151050000,0,15372.799805
2014-02-04,124110000,1,15445.240234
2014-02-05,105130000,0,15440.230469
2014-02-06,106980000,1,15628.530272999998
2014-02-07,105780000,1,15794.080078
2014-02-10,84110000,1,15801.790038999998
2014-02-11,95930000,1,15994.769531
2014-02-12,77310000,0,15963.94043
2014-02-13,99470000,1,16027.589844
2014-02-14,84060000,1,16154.389647999998
2014-02-18,91250000,0,16130.400391
2014-02-19,80560000,0,16040.55957
2014-02-20,77720000,1,16133.230469
2014-02-21,126580000,0,16103.299805
2014-02-24,244580000,1,16207.139647999998
2014-02-25,99470000,0,16179.660156
2014-02-26,93980000,1,16198.410156
2014-02-27,97640000,1,16272.650391
2014-02-28,122110000,1,16321.709961000002
2014-03-03,92760000,0,16168.030272999998
2014-03-04,96120000,1,16395.880859
2014-03-05,73980000,0,16360.179688
2014-03-06,75900000,1,16421.890625
2014-03-07,80690000,1,16452.720703
2014-03-10,68210000,0,16418.679688
2014-03-11,78150000,0,16351.25
2014-03-12,77900000,0,16340.080078
2014-03-13,86160000,0,16108.889647999998
2014-03-14,85660000,0,16065.669922
2014-03-17,88930000,1,16247.219727000002
2014-03-18,79140000,1,16336.19043
2014-03-19,90110000,0,16222.169922
2014-03-20,91530000,1,16331.049805
2014-03-21,353670000,0,16302.769531
2014-03-24,110620000,0,16276.69043
2014-03-25,89110000,1,16367.879883000001
2014-03-26,92770000,0,16268.990234
2014-03-27,93650000,0,16264.230469
2014-03-28,86370000,1,16323.05957
2014-03-31,104510000,1,16457.660156
2014-04-01,88010000,1,16532.609375
2014-04-02,78120000,1,16573.0
2014-04-03,77220000,0,16572.550781
2014-04-04,104350000,0,16412.710938
2014-04-07,116540000,0,16245.870116999999
2014-04-08,98510000,1,16256.139647999998
2014-04-09,91550000,1,16437.179688
2014-04-10,112550000,0,16170.219727000002
2014-04-11,119550000,0,16026.75
2014-04-14,90020000,1,16173.240234
2014-04-15,97850000,1,16262.55957
2014-04-16,94650000,1,16424.849609
2014-04-17,136190000,0,16408.539062
2014-04-21,79500000,1,16449.25
2014-04-22,84830000,1,16514.369141
2014-04-23,76830000,0,16501.650391
2014-04-24,80340000,0,16501.650391
2014-04-25,90630000,0,16361.459961000002
2014-04-28,105510000,1,16448.740234
2014-04-29,71240000,1,16535.369141
2014-04-30,92970000,1,16580.839844
2014-05-01,75630000,0,16558.869141
2014-05-02,78910000,0,16512.890625
2014-05-05,70320000,1,16530.550781
2014-05-06,74340000,0,16401.019531
2014-05-07,93870000,1,16518.539062
2014-05-08,75620000,1,16550.970703
2014-05-09,74980000,1,16583.339844
2014-05-12,71550000,1,16695.470703
2014-05-13,71340000,1,16715.439453
2014-05-14,71970000,0,16613.970703
2014-05-15,106610000,0,16446.810547
2014-05-16,119330000,1,16491.310547
2014-05-19,82180000,1,16511.859375
2014-05-20,75150000,0,16374.30957
2014-05-21,76730000,1,16533.060547
2014-05-22,59250000,1,16543.080078
